0 40 inf
0.79087 -nan -nan
0.79088 -nan -nan
0.79089 -nan -nan
0.7909 -nan -nan
0.79091 -nan -nan
0.79092 -nan -nan
0.79093 -nan -nan
0.79094 -nan -nan
0.79095 -nan -nan
0.79096 -nan -nan
0.79097 -nan -nan
0.79098 -nan -nan
0.79099 -nan -nan
0.791 -nan -nan
0.79101 -nan -nan
0.79102 -nan -nan
0.79103 -nan -nan
0.79104 -nan -nan
0.79105 -nan -nan
0.79106 -nan -nan
0.79107 -nan -nan
0.79108 -nan -nan
0.79109 -nan -nan
0.7911 -nan -nan
0.79111 -nan -nan
0.79112 -nan -nan
0.79113 -nan -nan
0.79114 -nan -nan
0.79115 -nan -nan
0.79116 -nan -nan
0.79117 -nan -nan
0.79118 -nan -nan
0.79119 -nan -nan
0.7912 -nan -nan
0.79121 -nan -nan
0.79122 -nan -nan
0.79123 -nan -nan
0.79124 -nan -nan
0.79125 -nan -nan
0.79126 -nan -nan
0.79127 -nan -nan
0.79128 -nan -nan
0.79129 -nan -nan
0.7913 -nan -nan
0.79131 -nan -nan
0.79132 -nan -nan
0.79133 -nan -nan
0.79134 -nan -nan
0.79135 -nan -nan
0.79136 -nan -nan
0.79137 -nan -nan
0.79138 -nan -nan
0.79139 -nan -nan
0.7914 -nan -nan
0.79141 -nan -nan
0.79142 -nan -nan
0.79143 -nan -nan
0.79144 -nan -nan
0.79145 -nan -nan
0.79146 -nan -nan
0.79147 -nan -nan
0.79148 -nan -nan
0.79149 -nan -nan
0.7915 -nan -nan
0.79151 -nan -nan
0.79152 -nan -nan
0.79153 -nan -nan
0.79154 -nan -nan
0.79155 -nan -nan
0.79156 -nan -nan
0.79157 -nan -nan
0.79158 -nan -nan
0.79159 -nan -nan
0.7916 -nan -nan
0.79161 -nan -nan
0.79162 -nan -nan
0.79163 -nan -nan
0.79164 -nan -nan
0.79165 -nan -nan
0.79166 -nan -nan
0.79167 -nan -nan
0.79168 -nan -nan
0.79169 -nan -nan
0.7917 -nan -nan
0.79171 -nan -nan
0.79172 -nan -nan
0.79173 -nan -nan
0.79174 -nan -nan
0.79175 -nan -nan
0.79176 -nan -nan
0.79177 -nan -nan
0.79178 -nan -nan
0.79179 -nan -nan
0.7918 -nan -nan
0.79181 -nan -nan
0.79182 -nan -nan
0.79183 -nan -nan
0.79184 -nan -nan
0.79185 -nan -nan
0.79186 -nan -nan
0.79187 -nan -nan
0.79188 -nan -nan
0.79189 -nan -nan
0.7919 -nan -nan
0.79191 -nan -nan
0.79192 -nan -nan
0.79193 -nan -nan
0.79194 -nan -nan
0.79195 -nan -nan
0.79196 -nan -nan
0.79197 -nan -nan
0.79198 -nan -nan
0.79199 -nan -nan
0.792 -nan -nan
0.79201 -nan -nan
0.79202 -nan -nan
0.79203 -nan -nan
0.79204 -nan -nan
0.79205 -nan -nan
0.79206 -nan -nan
0.79207 -nan -nan
0.79208 -nan -nan
0.79209 -nan -nan
0.7921 -nan -nan
0.79211 -nan -nan
0.79212 -nan -nan
0.79213 -nan -nan
0.79214 -nan -nan
0.79215 -nan -nan
0.79216 -nan -nan
0.79217 -nan -nan
0.79218 -nan -nan
0.79219 -nan -nan
0.7922 -nan -nan
0.79221 -nan -nan
0.79222 -nan -nan
0.79223 -nan -nan
0.79224 -nan -nan
0.79225 -nan -nan
0.79226 -nan -nan
0.79227 -nan -nan
0.79228 -nan -nan
0.79229 -nan -nan
0.7923 -nan -nan
0.79231 -nan -nan
0.79232 -nan -nan
0.79233 -nan -nan
0.79234 -nan -nan
0.79235 -nan -nan
0.79236 -nan -nan
0.79237 -nan -nan
0.79238 -nan -nan
0.79239 -nan -nan
0.7924 -nan -nan
0.79241 -nan -nan
0.79242 -nan -nan
0.79243 -nan -nan
0.79244 -nan -nan
0.79245 -nan -nan
0.79246 -nan -nan
0.79247 -nan -nan
0.79248 -nan -nan
0.79249 -nan -nan
0.7925 -nan -nan
0.79251 -nan -nan
0.79252 -nan -nan
0.79253 -nan -nan
0.79254 -nan -nan
0.79255 -nan -nan
0.79256 -nan -nan
0.79257 -nan -nan
0.79258 -nan -nan
0.79259 -nan -nan
0.7926 -nan -nan
0.79261 -nan -nan
0.79262 -nan -nan
0.79263 -nan -nan
0.79264 -nan -nan
0.79265 -nan -nan
0.79266 -nan -nan
0.79267 -nan -nan
0.79268 -nan -nan
0.79269 -nan -nan
0.7927 -nan -nan
0.79271 -nan -nan
0.79272 -nan -nan
0.79273 -nan -nan
0.79274 -nan -nan
0.79275 -nan -nan
0.79276 -nan -nan
0.79277 -nan -nan
0.79278 -nan -nan
0.79279 -nan -nan
0.7928 -nan -nan
0.79281 -nan -nan
0.79282 -nan -nan
0.79283 -nan -nan
0.79284 -nan -nan
0.79285 -nan -nan
0.79286 -nan -nan
0.79287 -nan -nan
0.79288 -nan -nan
0.79289 -nan -nan
0.7929 -nan -nan
0.79291 -nan -nan
0.79292 -nan -nan
0.79293 -nan -nan
0.79294 -nan -nan
0.79295 -nan -nan
0.79296 -nan -nan
0.79297 -nan -nan
0.79298 -nan -nan
0.79299 -nan -nan
0.793 -nan -nan
0.79301 -nan -nan
0.79302 -nan -nan
0.79303 -nan -nan
0.79304 -nan -nan
0.79305 -nan -nan
0.79306 -nan -nan
0.79307 -nan -nan
0.79308 -nan -nan
0.79309 -nan -nan
0.7931 -nan -nan
0.79311 -nan -nan
0.79312 -nan -nan
0.79313 -nan -nan
0.79314 -nan -nan
0.79315 -nan -nan
0.79316 -nan -nan
0.79317 -nan -nan
0.79318 -nan -nan
0.79319 -nan -nan
0.7932 -nan -nan
0.79321 -nan -nan
0.79322 -nan -nan
0.79323 -nan -nan
0.79324 -nan -nan
0.79325 -nan -nan
0.79326 -nan -nan
0.79327 -nan -nan
0.79328 -nan -nan
0.79329 -nan -nan
0.7933 -nan -nan
0.79331 -nan -nan
0.79332 -nan -nan
0.79333 -nan -nan
0.79334 -nan -nan
0.79335 -nan -nan
0.79336 -nan -nan
0.79337 -nan -nan
0.79338 -nan -nan
0.79339 -nan -nan
0.7934 -nan -nan
0.79341 -nan -nan
0.79342 -nan -nan
0.79343 -nan -nan
0.79344 -nan -nan
0.79345 -nan -nan
0.79346 -nan -nan
0.79347 -nan -nan
0.79348 -nan -nan
0.79349 -nan -nan
0.7935 -nan -nan
0.79351 -nan -nan
0.79352 -nan -nan
0.79353 -nan -nan
0.79354 -nan -nan
0.79355 -nan -nan
0.79356 -nan -nan
0.79357 -nan -nan
0.79358 -nan -nan
0.79359 -nan -nan
0.7936 -nan -nan
0.79361 -nan -nan
0.79362 -nan -nan
0.79363 -nan -nan
0.79364 -nan -nan
0.79365 -nan -nan
0.79366 -nan -nan
0.79367 -nan -nan
0.79368 -nan -nan
0.79369 -nan -nan
0.7937 -nan -nan
0.79371 -nan -nan
0.79372 -nan -nan
0.79373 -nan -nan
0.79374 -nan -nan
0.79375 -nan -nan
0.79376 -nan -nan
0.79377 -nan -nan
0.79378 -nan -nan
0.79379 -nan -nan
0.7938 -nan -nan
0.79381 -nan -nan
0.79382 -nan -nan
0.79383 -nan -nan
0.79384 -nan -nan
0.79385 -nan -nan
0.79386 -nan -nan
0.79387 -nan -nan
0.79388 -nan -nan
0.79389 -nan -nan
0.7939 -nan -nan
0.79391 -nan -nan
0.79392 -nan -nan
0.79393 -nan -nan
0.79394 -nan -nan
0.79395 -nan -nan
0.79396 -nan -nan
0.79397 -nan -nan
0.79398 -nan -nan
0.79399 -nan -nan
0.794 -nan -nan
0.79401 -nan -nan
0.79402 -nan -nan
0.79403 -nan -nan
0.79404 -nan -nan
0.79405 -nan -nan
0.79406 -nan -nan
0.79407 -nan -nan
0.79408 -nan -nan
0.79409 -nan -nan
0.7941 -nan -nan
0.79411 -nan -nan
0.79412 -nan -nan
0.79413 -nan -nan
0.79414 -nan -nan
0.79415 -nan -nan
0.79416 -nan -nan
0.79417 -nan -nan
0.79418 -nan -nan
0.79419 -nan -nan
0.7942 -nan -nan
0.79421 -nan -nan
0.79422 -nan -nan
0.79423 -nan -nan
0.79424 -nan -nan
0.79425 -nan -nan
0.79426 -nan -nan
0.79427 -nan -nan
0.79428 -nan -nan
0.79429 -nan -nan
0.7943 -nan -nan
0.79431 -nan -nan
0.79432 -nan -nan
0.79433 -nan -nan
0.79434 -nan -nan
0.79435 -nan -nan
0.79436 -nan -nan
0.79437 -nan -nan
0.79438 -nan -nan
0.79439 -nan -nan
0.7944 -nan -nan
0.79441 -nan -nan
0.79442 -nan -nan
0.79443 -nan -nan
0.79444 -nan -nan
0.79445 -nan -nan
0.79446 -nan -nan
0.79447 -nan -nan
0.79448 -nan -nan
0.79449 -nan -nan
0.7945 -nan -nan
0.79451 -nan -nan
0.79452 -nan -nan
0.79453 -nan -nan
0.79454 -nan -nan
0.79455 -nan -nan
0.79456 -nan -nan
0.79457 -nan -nan
0.79458 -nan -nan
0.79459 -nan -nan
0.7946 -nan -nan
0.79461 -nan -nan
0.79462 -nan -nan
0.79463 -nan -nan
0.79464 -nan -nan
0.79465 -nan -nan
0.79466 -nan -nan
0.79467 -nan -nan
0.79468 -nan -nan
0.79469 -nan -nan
0.7947 -nan -nan
0.79471 -nan -nan
0.79472 -nan -nan
0.79473 -nan -nan
0.79474 -nan -nan
0.79475 -nan -nan
0.79476 -nan -nan
0.79477 -nan -nan
0.79478 -nan -nan
0.79479 -nan -nan
0.7948 -nan -nan
0.79481 -nan -nan
0.79482 -nan -nan
0.79483 -nan -nan
0.79484 -nan -nan
0.79485 -nan -nan
0.79486 -nan -nan
0.79487 -nan -nan
0.79488 -nan -nan
0.79489 -nan -nan
0.7949 -nan -nan
0.79491 -nan -nan
0.79492 -nan -nan
0.79493 -nan -nan
0.79494 -nan -nan
0.79495 -nan -nan
0.79496 -nan -nan
0.79497 -nan -nan
0.79498 -nan -nan
0.79499 -nan -nan
0.795 -nan -nan
0.79501 -nan -nan
0.79502 -nan -nan
0.79503 -nan -nan
0.79504 -nan -nan
0.79505 -nan -nan
0.79506 -nan -nan
0.79507 -nan -nan
0.79508 -nan -nan
0.79509 -nan -nan
0.7951 -nan -nan
0.79511 -nan -nan
0.79512 -nan -nan
0.79513 -nan -nan
0.79514 -nan -nan
0.79515 -nan -nan
0.79516 -nan -nan
0.79517 -nan -nan
0.79518 -nan -nan
0.79519 -nan -nan
0.7952 -nan -nan
0.79521 -nan -nan
0.79522 -nan -nan
0.79523 -nan -nan
0.79524 -nan -nan
0.79525 -nan -nan
0.79526 -nan -nan
0.79527 -nan -nan
0.79528 -nan -nan
0.79529 -nan -nan
0.7953 -nan -nan
0.79531 -nan -nan
0.79532 -nan -nan
0.79533 -nan -nan
0.79534 -nan -nan
0.79535 -nan -nan
0.79536 -nan -nan
0.79537 -nan -nan
0.79538 -nan -nan
0.79539 -nan -nan
0.7954 -nan -nan
0.79541 -nan -nan
0.79542 -nan -nan
0.79543 -nan -nan
0.79544 -nan -nan
0.79545 -nan -nan
0.79546 -nan -nan
0.79547 -nan -nan
0.79548 -nan -nan
0.79549 -nan -nan
0.7955 -nan -nan
0.79551 -nan -nan
0.79552 -nan -nan
0.79553 -nan -nan
0.79554 -nan -nan
0.79555 -nan -nan
0.79556 -nan -nan
0.79557 -nan -nan
0.79558 -nan -nan
0.79559 -nan -nan
0.7956 -nan -nan
0.79561 -nan -nan
0.79562 -nan -nan
0.79563 -nan -nan
0.79564 -nan -nan
0.79565 -nan -nan
0.79566 -nan -nan
0.79567 -nan -nan
0.79568 -nan -nan
0.79569 -nan -nan
0.7957 -nan -nan
0.79571 -nan -nan
0.79572 -nan -nan
0.79573 -nan -nan
0.79574 -nan -nan
0.79575 -nan -nan
0.79576 -nan -nan
0.79577 -nan -nan
0.79578 -nan -nan
0.79579 -nan -nan
0.7958 -nan -nan
0.79581 -nan -nan
0.79582 -nan -nan
0.79583 -nan -nan
0.79584 -nan -nan
0.79585 -nan -nan
0.79586 -nan -nan
0.79587 -nan -nan
0.79588 -nan -nan
0.79589 -nan -nan
0.7959 -nan -nan
0.79591 -nan -nan
0.79592 -nan -nan
0.79593 -nan -nan
0.79594 -nan -nan
0.79595 -nan -nan
0.79596 -nan -nan
0.79597 -nan -nan
0.79598 -nan -nan
0.79599 -nan -nan
0.796 -nan -nan
0.79601 -nan -nan
0.79602 -nan -nan
0.79603 -nan -nan
0.79604 -nan -nan
0.79605 -nan -nan
0.79606 -nan -nan
0.79607 -nan -nan
0.79608 -nan -nan
0.79609 -nan -nan
0.7961 -nan -nan
0.79611 -nan -nan
0.79612 -nan -nan
0.79613 -nan -nan
0.79614 -nan -nan
0.79615 -nan -nan
0.79616 -nan -nan
0.79617 -nan -nan
0.79618 -nan -nan
0.79619 -nan -nan
0.7962 -nan -nan
0.79621 -nan -nan
0.79622 -nan -nan
0.79623 -nan -nan
0.79624 -nan -nan
0.79625 -nan -nan
0.79626 -nan -nan
0.79627 -nan -nan
0.79628 -nan -nan
0.79629 -nan -nan
0.7963 -nan -nan
0.79631 -nan -nan
0.79632 -nan -nan
0.79633 -nan -nan
0.79634 -nan -nan
0.79635 -nan -nan
0.79636 -nan -nan
0.79637 -nan -nan
0.79638 -nan -nan
0.79639 -nan -nan
0.7964 -nan -nan
0.79641 -nan -nan
0.79642 -nan -nan
0.79643 -nan -nan
0.79644 -nan -nan
0.79645 -nan -nan
0.79646 -nan -nan
0.79647 -nan -nan
0.79648 -nan -nan
0.79649 -nan -nan
0.7965 -nan -nan
0.79651 -nan -nan
0.79652 -nan -nan
0.79653 -nan -nan
0.79654 -nan -nan
0.79655 -nan -nan
0.79656 -nan -nan
0.79657 -nan -nan
0.79658 -nan -nan
0.79659 -nan -nan
0.7966 -nan -nan
0.79661 -nan -nan
0.79662 -nan -nan
0.79663 -nan -nan
0.79664 -nan -nan
0.79665 -nan -nan
0.79666 -nan -nan
0.79667 -nan -nan
0.79668 -nan -nan
0.79669 -nan -nan
0.7967 -nan -nan
0.79671 -nan -nan
0.79672 -nan -nan
0.79673 -nan -nan
0.79674 -nan -nan
0.79675 -nan -nan
0.79676 -nan -nan
0.79677 -nan -nan
0.79678 -nan -nan
0.79679 -nan -nan
0.7968 -nan -nan
0.79681 -nan -nan
0.79682 -nan -nan
0.79683 -nan -nan
0.79684 -nan -nan
0.79685 -nan -nan
0.79686 -nan -nan
0.79687 -nan -nan
0.79688 -nan -nan
0.79689 -nan -nan
0.7969 -nan -nan
0.79691 -nan -nan
0.79692 -nan -nan
0.79693 -nan -nan
0.79694 -nan -nan
0.79695 -nan -nan
0.79696 -nan -nan
0.79697 -nan -nan
0.79698 -nan -nan
0.79699 -nan -nan
0.797 -nan -nan
0.79701 -nan -nan
0.79702 -nan -nan
0.79703 -nan -nan
0.79704 -nan -nan
0.79705 -nan -nan
0.79706 -nan -nan
0.79707 -nan -nan
0.79708 -nan -nan
0.79709 -nan -nan
0.7971 -nan -nan
0.79711 -nan -nan
0.79712 -nan -nan
0.79713 -nan -nan
0.79714 -nan -nan
0.79715 -nan -nan
0.79716 -nan -nan
0.79717 -nan -nan
0.79718 -nan -nan
0.79719 -nan -nan
0.7972 -nan -nan
0.79721 -nan -nan
0.79722 -nan -nan
0.79723 -nan -nan
0.79724 -nan -nan
0.79725 -nan -nan
0.79726 -nan -nan
0.79727 -nan -nan
0.79728 -nan -nan
0.79729 -nan -nan
0.7973 -nan -nan
0.79731 -nan -nan
0.79732 -nan -nan
0.79733 -nan -nan
0.79734 -nan -nan
0.79735 -nan -nan
0.79736 -nan -nan
0.79737 -nan -nan
0.79738 -nan -nan
0.79739 -nan -nan
0.7974 -nan -nan
0.79741 -nan -nan
0.79742 -nan -nan
0.79743 -nan -nan
0.79744 -nan -nan
0.79745 -nan -nan
0.79746 -nan -nan
0.79747 -nan -nan
0.79748 -nan -nan
0.79749 -nan -nan
0.7975 -nan -nan
0.79751 -nan -nan
0.79752 -nan -nan
0.79753 -nan -nan
0.79754 -nan -nan
0.79755 -nan -nan
0.79756 -nan -nan
0.79757 -nan -nan
0.79758 -nan -nan
0.79759 -nan -nan
0.7976 -nan -nan
0.79761 -nan -nan
0.79762 -nan -nan
0.79763 -nan -nan
0.79764 -nan -nan
0.79765 -nan -nan
0.79766 -nan -nan
0.79767 -nan -nan
0.79768 -nan -nan
0.79769 -nan -nan
0.7977 -nan -nan
0.79771 -nan -nan
0.79772 -nan -nan
0.79773 -nan -nan
0.79774 -nan -nan
0.79775 -nan -nan
0.79776 -nan -nan
0.79777 -nan -nan
0.79778 -nan -nan
0.79779 -nan -nan
0.7978 -nan -nan
0.79781 -nan -nan
0.79782 -nan -nan
0.79783 -nan -nan
0.79784 -nan -nan
0.79785 -nan -nan
0.79786 -nan -nan
0.79787 -nan -nan
0.79788 -nan -nan
0.79789 -nan -nan
0.7979 -nan -nan
0.79791 -nan -nan
0.79792 -nan -nan
0.79793 -nan -nan
0.79794 -nan -nan
0.79795 -nan -nan
0.79796 -nan -nan
0.79797 -nan -nan
0.79798 -nan -nan
0.79799 -nan -nan
0.798 -nan -nan
0.79801 -nan -nan
0.79802 -nan -nan
0.79803 -nan -nan
0.79804 -nan -nan
0.79805 -nan -nan
0.79806 -nan -nan
0.79807 -nan -nan
0.79808 -nan -nan
0.79809 -nan -nan
0.7981 -nan -nan
0.79811 -nan -nan
0.79812 -nan -nan
0.79813 -nan -nan
0.79814 -nan -nan
0.79815 -nan -nan
0.79816 -nan -nan
0.79817 -nan -nan
0.79818 -nan -nan
0.79819 -nan -nan
0.7982 -nan -nan
0.79821 -nan -nan
0.79822 -nan -nan
0.79823 -nan -nan
0.79824 -nan -nan
0.79825 -nan -nan
0.79826 -nan -nan
0.79827 -nan -nan
0.79828 -nan -nan
0.79829 -nan -nan
0.7983 -nan -nan
0.79831 -nan -nan
0.79832 -nan -nan
0.79833 -nan -nan
0.79834 -nan -nan
0.79835 -nan -nan
0.79836 -nan -nan
0.79837 -nan -nan
0.79838 -nan -nan
0.79839 -nan -nan
0.7984 -nan -nan
0.79841 -nan -nan
0.79842 -nan -nan
0.79843 -nan -nan
0.79844 -nan -nan
0.79845 -nan -nan
0.79846 -nan -nan
0.79847 -nan -nan
0.79848 -nan -nan
0.79849 -nan -nan
0.7985 -nan -nan
0.79851 -nan -nan
0.79852 -nan -nan
0.79853 -nan -nan
0.79854 -nan -nan
0.79855 -nan -nan
0.79856 -nan -nan
0.79857 -nan -nan
0.79858 -nan -nan
0.79859 -nan -nan
0.7986 -nan -nan
0.79861 -nan -nan
0.79862 -nan -nan
0.79863 -nan -nan
0.79864 -nan -nan
0.79865 -nan -nan
0.79866 -nan -nan
0.79867 -nan -nan
0.79868 -nan -nan
0.79869 -nan -nan
0.7987 -nan -nan
0.79871 -nan -nan
0.79872 -nan -nan
0.79873 -nan -nan
0.79874 -nan -nan
0.79875 -nan -nan
0.79876 -nan -nan
0.79877 -nan -nan
0.79878 -nan -nan
0.79879 -nan -nan
0.7988 -nan -nan
0.79881 -nan -nan
0.79882 -nan -nan
0.79883 -nan -nan
0.79884 -nan -nan
0.79885 -nan -nan
0.79886 -nan -nan
0.79887 -nan -nan
0.79888 -nan -nan
0.79889 -nan -nan
0.7989 -nan -nan
0.79891 -nan -nan
0.79892 -nan -nan
0.79893 -nan -nan
0.79894 -nan -nan
0.79895 -nan -nan
0.79896 -nan -nan
0.79897 -nan -nan
0.79898 -nan -nan
0.79899 -nan -nan
0.799 -nan -nan
0.79901 -nan -nan
0.79902 -nan -nan
0.79903 -nan -nan
0.79904 -nan -nan
0.79905 -nan -nan
0.79906 -nan -nan
0.79907 -nan -nan
0.79908 -nan -nan
0.79909 -nan -nan
0.7991 -nan -nan
0.79911 -nan -nan
0.79912 -nan -nan
0.79913 -nan -nan
0.79914 -nan -nan
0.79915 -nan -nan
0.79916 -nan -nan
0.79917 -nan -nan
0.79918 -nan -nan
0.79919 -nan -nan
0.7992 -nan -nan
0.79921 -nan -nan
0.79922 -nan -nan
0.79923 -nan -nan
0.79924 -nan -nan
0.79925 -nan -nan
0.79926 -nan -nan
0.79927 -nan -nan
0.79928 -nan -nan
0.79929 -nan -nan
0.7993 -nan -nan
0.79931 -nan -nan
0.79932 -nan -nan
0.79933 -nan -nan
0.79934 -nan -nan
0.79935 -nan -nan
0.79936 -nan -nan
0.79937 -nan -nan
0.79938 -nan -nan
0.79939 -nan -nan
0.7994 -nan -nan
0.79941 -nan -nan
0.79942 -nan -nan
0.79943 -nan -nan
0.79944 -nan -nan
0.79945 -nan -nan
0.79946 -nan -nan
0.79947 -nan -nan
0.79948 -nan -nan
0.79949 -nan -nan
0.7995 -nan -nan
0.79951 -nan -nan
0.79952 -nan -nan
0.79953 -nan -nan
0.79954 -nan -nan
0.79955 -nan -nan
0.79956 -nan -nan
0.79957 -nan -nan
0.79958 -nan -nan
0.79959 -nan -nan
0.7996 -nan -nan
0.79961 -nan -nan
0.79962 -nan -nan
0.79963 -nan -nan
0.79964 -nan -nan
0.79965 -nan -nan
0.79966 -nan -nan
0.79967 -nan -nan
0.79968 -nan -nan
0.79969 -nan -nan
0.7997 -nan -nan
0.79971 -nan -nan
0.79972 -nan -nan
0.79973 -nan -nan
0.79974 -nan -nan
0.79975 -nan -nan
0.79976 -nan -nan
0.79977 -nan -nan
0.79978 -nan -nan
0.79979 -nan -nan
0.7998 -nan -nan
0.79981 -nan -nan
0.79982 -nan -nan
0.79983 -nan -nan
0.79984 -nan -nan
0.79985 -nan -nan
0.79986 -nan -nan
0.79987 -nan -nan
0.79988 -nan -nan
0.79989 -nan -nan
0.7999 -nan -nan
0.79991 -nan -nan
0.79992 -nan -nan
0.79993 -nan -nan
0.79994 -nan -nan
0.79995 -nan -nan
0.79996 -nan -nan
0.79997 -nan -nan
0.79998 -nan -nan
0.79999 -nan -nan
0.8 -nan -nan
0.80001 -nan -nan
0.80002 -nan -nan
0.80003 -nan -nan
0.80004 -nan -nan
0.80005 -nan -nan
0.80006 -nan -nan
0.80007 -nan -nan
0.80008 -nan -nan
0.80009 -nan -nan
0.8001 -nan -nan
0.80011 -nan -nan
0.80012 -nan -nan
0.80013 -nan -nan
0.80014 -nan -nan
0.80015 -nan -nan
0.80016 -nan -nan
0.80017 -nan -nan
0.80018 -nan -nan
0.80019 -nan -nan
0.8002 -nan -nan
0.80021 -nan -nan
0.80022 -nan -nan
0.80023 -nan -nan
0.80024 -nan -nan
0.80025 -nan -nan
0.80026 -nan -nan
0.80027 -nan -nan
0.80028 -nan -nan
0.80029 -nan -nan
0.8003 -nan -nan
0.80031 -nan -nan
0.80032 -nan -nan
0.80033 -nan -nan
0.80034 -nan -nan
0.80035 -nan -nan
0.80036 -nan -nan
0.80037 -nan -nan
0.80038 -nan -nan
0.80039 -nan -nan
0.8004 -nan -nan
0.80041 -nan -nan
0.80042 -nan -nan
0.80043 -nan -nan
0.80044 -nan -nan
0.80045 -nan -nan
0.80046 -nan -nan
0.80047 -nan -nan
0.80048 -nan -nan
0.80049 -nan -nan
0.8005 -nan -nan
0.80051 -nan -nan
0.80052 -nan -nan
0.80053 -nan -nan
0.80054 -nan -nan
0.80055 -nan -nan
0.80056 -nan -nan
0.80057 -nan -nan
0.80058 -nan -nan
0.80059 -nan -nan
0.8006 -nan -nan
0.80061 -nan -nan
0.80062 -nan -nan
0.80063 -nan -nan
0.80064 -nan -nan
0.80065 -nan -nan
0.80066 -nan -nan
0.80067 -nan -nan
0.80068 -nan -nan
0.80069 -nan -nan
0.8007 -nan -nan
0.80071 -nan -nan
0.80072 -nan -nan
0.80073 -nan -nan
0.80074 -nan -nan
0.80075 -nan -nan
0.80076 -nan -nan
0.80077 -nan -nan
0.80078 -nan -nan
0.80079 -nan -nan
0.8008 -nan -nan
0.80081 -nan -nan
0.80082 -nan -nan
0.80083 -nan -nan
0.80084 -nan -nan
0.80085 -nan -nan
0.80086 -nan -nan
0.80087 -nan -nan
0.80088 -nan -nan
0.80089 -nan -nan
0.8009 -nan -nan
0.80091 -nan -nan
0.80092 -nan -nan
0.80093 -nan -nan
0.80094 -nan -nan
0.80095 -nan -nan
0.80096 -nan -nan
0.80097 -nan -nan
0.80098 -nan -nan
0.80099 -nan -nan
0.801 -nan -nan
0.80101 -nan -nan
0.80102 -nan -nan
0.80103 -nan -nan
0.80104 -nan -nan
0.80105 -nan -nan
0.80106 -nan -nan
0.80107 -nan -nan
0.80108 -nan -nan
0.80109 -nan -nan
0.8011 -nan -nan
0.80111 -nan -nan
0.80112 -nan -nan
0.80113 -nan -nan
0.80114 -nan -nan
0.80115 -nan -nan
0.80116 -nan -nan
0.80117 -nan -nan
0.80118 -nan -nan
0.80119 -nan -nan
0.8012 -nan -nan
0.80121 -nan -nan
0.80122 -nan -nan
0.80123 -nan -nan
0.80124 -nan -nan
0.80125 -nan -nan
0.80126 -nan -nan
0.80127 -nan -nan
0.80128 -nan -nan
0.80129 -nan -nan
0.8013 -nan -nan
0.80131 -nan -nan
0.80132 -nan -nan
0.80133 -nan -nan
0.80134 -nan -nan
0.80135 -nan -nan
0.80136 -nan -nan
0.80137 -nan -nan
0.80138 -nan -nan
0.80139 -nan -nan
0.8014 -nan -nan
0.80141 -nan -nan
0.80142 -nan -nan
0.80143 -nan -nan
0.80144 -nan -nan
0.80145 -nan -nan
0.80146 -nan -nan
0.80147 -nan -nan
0.80148 -nan -nan
0.80149 -nan -nan
0.8015 -nan -nan
0.80151 -nan -nan
0.80152 -nan -nan
0.80153 -nan -nan
0.80154 -nan -nan
0.80155 -nan -nan
0.80156 -nan -nan
0.80157 -nan -nan
0.80158 -nan -nan
0.80159 -nan -nan
0.8016 -nan -nan
0.80161 -nan -nan
0.80162 -nan -nan
0.80163 -nan -nan
0.80164 -nan -nan
0.80165 -nan -nan
0.80166 -nan -nan
0.80167 -nan -nan
0.80168 -nan -nan
0.80169 -nan -nan
0.8017 -nan -nan
0.80171 -nan -nan
0.80172 -nan -nan
0.80173 -nan -nan
0.80174 -nan -nan
0.80175 -nan -nan
0.80176 -nan -nan
0.80177 -nan -nan
0.80178 -nan -nan
0.80179 -nan -nan
0.8018 -nan -nan
0.80181 -nan -nan
0.80182 -nan -nan
0.80183 -nan -nan
0.80184 -nan -nan
0.80185 -nan -nan
0.80186 -nan -nan
0.80187 -nan -nan
0.80188 -nan -nan
0.80189 -nan -nan
0.8019 -nan -nan
0.80191 -nan -nan
0.80192 -nan -nan
0.80193 -nan -nan
0.80194 -nan -nan
0.80195 -nan -nan
0.80196 -nan -nan
0.80197 -nan -nan
0.80198 -nan -nan
0.80199 -nan -nan
0.802 -nan -nan
0.80201 -nan -nan
0.80202 -nan -nan
0.80203 -nan -nan
0.80204 -nan -nan
0.80205 -nan -nan
0.80206 -nan -nan
0.80207 -nan -nan
0.80208 -nan -nan
0.80209 -nan -nan
0.8021 -nan -nan
0.80211 -nan -nan
0.80212 -nan -nan
0.80213 -nan -nan
0.80214 -nan -nan
0.80215 -nan -nan
0.80216 -nan -nan
0.80217 -nan -nan
0.80218 -nan -nan
0.80219 -nan -nan
0.8022 -nan -nan
0.80221 -nan -nan
0.80222 -nan -nan
0.80223 -nan -nan
0.80224 -nan -nan
0.80225 -nan -nan
0.80226 -nan -nan
0.80227 -nan -nan
0.80228 -nan -nan
0.80229 -nan -nan
0.8023 -nan -nan
0.80231 -nan -nan
0.80232 -nan -nan
0.80233 -nan -nan
0.80234 -nan -nan
0.80235 -nan -nan
0.80236 -nan -nan
0.80237 -nan -nan
0.80238 -nan -nan
0.80239 -nan -nan
0.8024 -nan -nan
0.80241 -nan -nan
0.80242 -nan -nan
0.80243 -nan -nan
0.80244 -nan -nan
0.80245 -nan -nan
0.80246 -nan -nan
0.80247 -nan -nan
0.80248 -nan -nan
0.80249 -nan -nan
0.8025 -nan -nan
0.80251 -nan -nan
0.80252 -nan -nan
0.80253 -nan -nan
